uid	iid
118	748
118	2208
118	3272
118	3263
118	1373
118	1306
118	3267
118	417
118	156
118	3053
118	3254
118	118
118	2047
118	1066
118	969
118	2360
118	3255
118	3261
118	3264
118	3270
118	2384
118	75
118	3258
118	142
118	2872
118	621
118	2326
118	3265
118	2478
118	234
118	3269
118	449
118	1417
118	2518
118	3268
118	3256
119	3345
119	2389
119	3339
119	2801
119	3294
119	766
119	3331
119	1854
119	3303
119	2221
119	3327
119	2072
119	758
119	1649
119	665
119	2855
119	2902
119	3356
119	3354
119	2468
119	2962
119	768
119	407
119	3346
119	2146
119	3340
119	120
119	922
119	2740
119	3298
119	1655
119	3307
119	2284
119	3333
119	3301
119	772
119	3330
119	1212
119	1471
119	2715
119	3350
119	140
119	3326
119	2486
119	3321
119	153
119	1412
119	2167
119	2427
119	2073
119	3291
119	882
119	906
119	351
119	1243
119	3281
119	3341
119	479
119	1488
119	3287
119	2745
119	92
119	3328
119	145
119	1417
119	3355
119	3293
119	921
119	2381
119	1742
119	2731
119	3177
119	3351
119	3157
119	3353
119	2833
119	903
119	3290
119	3322
119	320
119	3292
119	1192
119	505
119	3316
119	3343
119	3102
119	2720
119	2834
119	3311
119	2344
119	2302
119	3306
119	1553
119	3305
119	3276
119	3190
119	310
119	957
119	3332
119	1449
119	197
119	1242
119	3297
119	1633
119	3284
119	3310
119	3098
119	3352
119	2734
119	3344
119	1363
119	3315
119	2863
119	2417
119	3280
119	1486
119	1714
119	3282
119	1632
119	3302
119	2442
119	3286
119	3318
119	1475
119	2802
119	3317
119	1562
119	3319
119	1467
119	3314
120	1106
120	453
120	3358
121	2890
121	3106
121	3360
121	1440
122	2249
122	3363
122	197
122	191
123	3368
123	938
123	1875
123	1337
123	3369
123	1658
123	3370
123	520
123	3365
123	473
123	1381
123	3364
123	1911
123	1152
123	294
123	3375
123	1617
123	1301
123	3366
123	297
123	1190
123	3373
124	3382
124	3387
124	803
124	3391
124	3396
124	853
124	3392
124	3002
124	1364
124	922
124	251
124	3398
124	3395
124	3376
124	2583
124	1259
124	391
124	1304
124	2695
124	1555
124	1349
124	3383
124	3378
124	1340
124	3390
124	1756
124	1672
125	1553
125	2718
125	2599
125	115
125	79
125	105
125	1114
125	3399
125	3401
126	3411
126	3415
126	523
126	3420
126	3421
126	153
126	2859
126	2027
126	1015
126	3413
126	3407
126	1532
126	3417
126	306
126	2758
126	3414
126	2028
126	3208
126	1555
126	287
126	1364
126	700
126	3416
126	742
127	3431
127	3422
127	3428
127	3424
127	3433
127	841
127	3425
127	1708
127	3429
128	1177
128	1349
128	3435
129	3443
129	1942
129	3441
129	3440
130	3461
130	1880
130	945
130	3463
130	338
130	208
130	3224
130	2789
130	1569
130	2000
130	3454
130	1564
130	2753
130	3445
130	1428
130	3465
130	2427
130	2359
130	1074
130	3466
130	968
130	3470
130	3456
130	3444
130	3451
130	1303
130	925
130	3462
130	1036
130	279
130	563
130	2994
130	2047
130	530
130	3446
130	153
130	138
130	3450
130	3263
130	1829
130	3016
130	188
130	2452
130	278
130	450
130	464
130	3464
130	3471
131	1431
131	153
131	1571
131	1306
131	3472
131	3474
131	2044
131	568
131	3476
131	512
131	600
131	458
131	925
131	3011
132	3479
132	922
132	115
132	3478
132	3477
132	2647
132	2350
132	433
133	3491
133	3483
133	3493
133	1610
133	3487
133	3494
133	3490
133	3492
133	3485
134	3498
134	3500
134	3497
135	2952
135	551
135	3501
136	3502
136	914
136	3506
136	3507
136	3505
136	3001
137	208
137	449
137	3510
137	1352
137	628
137	3516
137	194
137	1372
137	3511
137	3513
137	3472
137	2946
137	3515
138	1461
138	3341
138	3264
138	925
138	2832
138	2799
138	2308
138	2494
138	3520
138	3521
139	3528
139	1886
139	3524
139	3525
140	1450
140	3368
140	3534
140	2525
140	115
140	2218
140	3520
140	1173
140	3535
141	3539
141	2007
141	2902
141	1861
141	3543
141	3542
141	3540
142	3552
142	3555
142	3547
142	3549
142	105
142	2880
142	3553
142	3546
142	3550
142	3554
142	952
142	1198
142	280
142	3548
142	3069
143	3586
143	663
143	3567
143	3565
143	3589
143	821
143	3583
143	3563
143	2940
143	3016
143	2602
143	3160
143	407
143	3260
143	3069
143	3577
143	3122
143	3570
143	3561
143	2906
143	3578
143	3579
143	562
143	781
143	1257
143	2953
143	1632
143	3574
143	937
143	648
143	1544
143	3576
143	828
143	592
143	2945
143	3562
143	931
143	2916
143	3571
143	156
143	189
143	3569
143	910
143	883
143	1794
144	927
144	3599
144	3643
144	407
144	1652
144	3618
144	3627
144	3625
144	2687
144	3628
144	3592
144	3661
144	3658
144	2992
144	3644
144	1233
144	2855
144	316
144	1698
144	3633
144	1708
144	3612
144	353
144	433
144	2647
144	3637
144	3616
144	931
144	2430
144	3654
144	910
144	1157
144	3659
144	938
144	3409
144	1632
144	3591
144	1750
144	3650
144	1015
144	1639
144	3596
144	872
144	2861
144	1126
144	105
144	1809
144	3620
144	3639
144	455
144	2963
144	3647
144	346
144	525
144	1363
144	3617
144	3652
144	3607
144	2860
144	911
144	3640
144	3608
144	153
144	3649
144	368
144	3613
144	2676
144	3641
144	20
144	364
144	449
144	971
144	3615
144	2906
144	2754
144	3604
144	3600
144	3657
144	1174
144	1940
144	3646
144	1095
144	3629
144	3611
144	723
144	188
144	2648
144	197
144	3651
144	3656
144	2709
144	3626
144	1188
144	3610
144	3594
144	937
144	3622
144	2902
144	2427
144	3593
144	3601
144	3590
144	3439
144	3395
145	914
145	3662
145	2315
146	3667
146	294
146	2012
146	3663
146	687
146	3665
146	2941
147	3675
147	2383
147	3682
147	3669
147	211
147	3680
147	3678
147	3671
147	3409
147	3674
147	3670
147	1490
148	1707
148	3683
148	3016
148	2017
148	3706
148	3701
148	530
148	3693
148	306
148	298
148	650
148	3697
148	3702
148	1170
148	1101
148	3685
148	1308
148	3687
148	1186
148	3699
148	3690
148	3696
148	3692
148	3684
148	2012
148	1995
148	1796
148	3698
148	1332
148	286
148	3694
148	3703
148	3705
149	3718
149	3709
149	3713
149	3711
149	3712
149	2902
149	3715
149	2761
149	3710
149	1088
150	294
150	3721
150	3664
150	1110
150	3724
150	2602
150	293
150	1249
151	3730
151	3733
151	3735
151	348
151	2018
151	2036
151	3363
151	2972
151	2718
151	1120
151	3732
151	3734
151	3727
152	3738
152	864
152	1748
152	3741
152	3736
152	3737
152	3133
153	250
153	1756
153	1010
154	3745
154	3744
154	2042
154	771
154	1672
154	2498
154	3743
154	1540
155	1619
155	2720
155	2766
155	3749
155	3751
155	3750
155	3084
155	190
155	2125
155	881
156	2361
156	2220
156	2276
156	3754
157	1249
157	198
157	288
157	748
157	3766
157	469
157	208
157	3765
157	740
157	3757
157	707
157	3763
157	2587
157	1744
157	364
158	3772
158	411
158	1573
158	3777
158	869
158	2550
158	3188
158	3775
158	981
158	320
158	1631
158	3779
158	346
158	3769
158	2994
158	3768
158	698
158	3773
159	3783
159	3785
159	2381
159	764
159	3154
159	3314
159	3781
159	3782
159	3786
160	2738
160	648
160	2547
160	715
160	1399
160	3788
160	2497
160	1084
160	3787
161	2559
161	3399
161	3803
161	1303
161	3804
161	463
161	3806
161	3809
161	2595
161	3274
161	3447
161	3792
161	3798
161	3797
161	1876
161	3812
161	3628
161	2680
161	3810
161	3811
161	3805
161	517
161	208
161	3799
161	3607
161	3791
161	3800
161	3808
161	424
161	3793
162	854
162	2749
162	212
162	3817
162	2793
162	1212
162	3814
162	3702
162	3815
162	3612
162	3816
162	207
162	2681
162	1017
162	1267
162	364
163	2651
163	3836
163	3683
163	2992
163	543
163	501
163	2671
163	979
163	1516
163	317
163	1496
163	449
163	259
163	2550
163	718
163	983
163	349
163	819
163	1322
163	3838
163	3827
163	3834
163	3791
163	1507
163	311
163	3835
163	1982
163	504
163	744
163	3828
163	3829
163	1068
163	3826
163	3837
163	945
163	1900
164	823
164	1404
164	3840
164	1689
164	1040
164	836
164	1681
165	1372
165	3849
165	3853
165	3850
165	3844
165	3846
165	3851
165	3847
165	2077
165	3843
166	756
166	482
166	479
166	1901
166	3854
166	3855
167	652
167	1240
167	2160
167	711
167	3559
167	3857
168	523
168	2851
168	606
168	1798
168	3297
168	1821
168	3880
168	3936
168	398
168	3688
168	3866
168	3883
168	2902
168	3869
168	2997
168	3961
168	907
168	3274
168	3865
168	3861
168	3886
168	938
168	883
168	3864
168	3896
168	337
168	1995
168	57
168	2454
168	1388
168	2766
168	1170
168	3909
168	1284
168	911
168	3425
168	3952
168	3879
168	3323
168	1632
168	3955
168	3329
168	3912
168	3943
168	3875
168	3939
168	1485
168	3963
168	3970
168	909
168	769
168	1781
168	965
168	297
168	3059
168	3904
168	3934
168	644
168	3958
168	3898
168	3925
168	1937
168	3946
168	2994
168	245
168	2021
168	3919
168	3873
168	3004
168	2945
168	647
168	881
168	3142
168	3871
168	1979
168	3949
168	1298
168	3957
168	2230
168	2855
168	1718
168	3887
168	290
168	2780
168	1004
168	3890
168	3935
168	2694
168	488
168	925
168	513
168	355
168	1118
168	400
168	3947
168	924
168	3862
168	3954
168	1110
168	3929
168	3899
168	3894
168	3867
168	3948
168	197
168	386
168	1565
168	3971
168	105
168	3177
168	937
168	3298
168	3882
168	3960
168	3967
168	1815
168	1407
168	3902
168	3931
168	2794
168	3924
168	1548
168	571
168	2380
168	3972
168	3870
168	992
168	3877
168	2861
168	3940
168	656
168	3959
168	408
168	3885
168	2647
168	3548
168	1661
168	3627
168	3223
168	3263
168	3913
168	3942
168	3876
168	1231
168	872
168	2774
168	947
168	3084
168	2061
168	1559
168	3937
168	3926
168	921
168	3900
168	1568
168	1651
168	1537
168	1865
168	3917
168	2963
168	1997
168	3910
168	198
168	2864
168	3685
168	1066
168	3938
168	2003
168	1119
168	1347
168	3923
168	3928
168	3956
168	3369
168	1303
168	3907
168	3058
168	3190
168	1575
168	927
168	3229
168	3918
168	968
168	3930
168	3911
168	470
168	2671
168	905
168	407
169	4015
169	4018
169	355
169	4006
169	2032
169	1632
169	4025
169	4017
169	4011
169	3978
169	3438
169	3989
169	1762
169	4031
169	3998
169	3994
169	3997
169	4010
169	4027
169	3980
169	4008
169	4023
169	3993
169	937
169	3097
169	4020
169	3999
169	3975
169	3990
169	1593
169	4032
169	3063
169	3982
169	4002
169	4021
169	1377
169	3977
169	3995
169	3987
169	3976
169	4026
169	4007
169	3333
169	872
169	3334
169	3991
170	4043
170	4038
170	4048
170	4033
170	2694
170	1038
170	4050
170	4049
170	526
170	1839
170	4046
170	1431
170	4034
170	2303
170	3216
170	3144
170	3860
170	408
170	4045
170	3149
170	3430
170	1151
170	554
170	4036
170	1150
170	4044
170	4041
170	491
170	1540
170	4035
170	900
170	3736
170	4037
171	1901
171	326
171	676
171	4053
171	4051
171	2642
171	4052
171	893
171	657
171	915
172	4058
172	4077
172	4072
172	4075
172	4064
172	299
172	4073
172	4059
172	369
172	956
172	1874
172	143
172	818
172	4061
172	1291
172	708
172	4063
172	3782
172	3142
172	153
172	3190
172	34
172	311
172	3580
172	4060
172	4071
172	3573
172	2576
172	4069
172	2438
172	809
172	2860
172	4068
172	3213
172	3694
173	343
173	2735
173	708
173	4094
173	207
173	802
173	4084
173	1352
173	4095
173	4090
173	4086
173	4091
173	3187
173	1088
173	922
173	3302
173	4093
173	4088
173	4060
173	558
173	2497
173	4079
173	1603
173	3810
173	1256
173	2478
173	3161
173	4092
173	4080
173	4078
173	2160
174	1741
174	929
174	375
174	4115
174	2127
174	3328
174	2699
174	4106
174	1417
174	1734
174	4097
174	2701
174	4105
174	2097
174	4119
174	4111
174	4101
174	4099
174	2794
174	4114
174	2381
174	2089
174	2397
174	4100
174	1421
174	2539
174	4113
174	4117
174	2093
174	4108
174	4120
174	2069
174	4116
174	1872
175	3694
175	4124
175	2659
175	1068
175	4128
175	353
175	4129
175	698
175	1078
175	974
175	4139
175	2564
175	431
175	4130
175	1783
175	3605
175	255
175	3628
175	1070
175	291
175	453
175	4137
175	902
175	3055
175	4127
175	441
175	3653
176	4154
176	1321
176	4153
176	4159
176	4147
176	4171
176	3477
176	3851
176	3271
176	4152
176	4167
176	4156
176	2889
176	4158
176	55
176	1618
176	4061
176	4148
176	1052
176	2052
176	1706
176	4157
176	1932
176	4143
176	4161
176	4163
176	2931
176	598
176	3462
176	364
176	2009
176	4151
176	340
176	4144
176	4168
176	117
176	586
177	175
177	2884
177	612
177	2781
177	3003
177	517
178	4175
178	1517
178	463
178	4177
178	2457
178	3723
178	1245
178	1963
179	4182
179	801
179	4184
179	4180
179	1218
179	4183
180	411
180	4185
180	436
180	4189
180	4188
180	2774
180	4186
180	453
180	4187
181	3190
181	4197
181	4194
181	4198
181	400
181	4196
181	4191
181	4192
181	1571
181	4193
182	2574
182	4200
182	2437
182	4202
182	84
182	1157
182	4199
182	4203
182	225
182	1141
182	3787
182	311
182	3742
182	217
182	2432
182	1950
182	685
182	102
182	30
182	191
182	93
182	4137
182	2013
183	4207
183	4211
183	365
183	4212
183	3857
183	502
183	4205
183	3583
183	2604
183	667
183	4209
183	3858
183	1555
183	4208
183	4206
183	3502
184	1489
184	4218
184	4219
184	4215
184	731
184	4214
184	2946
185	864
185	4190
185	867
185	245
186	1033
186	4223
186	2563
186	1055
186	3839
186	4133
186	467
187	517
187	621
187	4226
187	189
187	3504
187	956
187	1382
187	1349
187	1037
187	4228
187	3020
187	1801
188	4087
188	245
188	938
188	4046
188	1808
188	607
188	4130
188	714
188	1157
188	4234
188	871
188	4237
188	4231
188	408
188	4230
188	4235
188	4232
189	2705
189	708
189	4241
189	1139
189	4191
189	793
189	4177
189	408
189	1094
189	4239
189	4242
190	4246
190	2021
190	4245
191	2460
191	4243
191	419
191	2632
191	2128
191	1316
191	3557
191	2305
191	4251
191	1157
191	2352
191	4248
191	594
191	3857
191	463
191	448
192	1166
192	1938
192	3028
192	1356
192	4256
192	4254
192	2963
192	4200
192	449
192	4255
192	4252
192	1260
193	4259
193	4258
193	4190
193	244
193	1811
194	1497
194	4267
194	1157
194	4260
194	579
194	2630
194	2108
194	1023
194	977
194	4266
194	1142
194	503
194	2568
194	2604
194	692
194	2566
194	2564
194	3078
194	496
194	1146
194	1790
194	1632
194	802
194	4262
194	2589
194	1030
194	971
194	1078
194	558
194	3618
194	4264
194	1040
194	4269
194	950
194	2476
194	1689
194	463
194	2497
194	1674
195	826
195	862
195	4189
195	4271
195	404
196	4273
196	1828
196	2156
196	2284
196	4276
196	1562
196	2169
196	1920
196	4275
197	3863
197	1738
197	3779
197	41
197	1166
197	4286
197	1306
197	1812
197	3465
197	4292
197	4295
197	4296
197	3391
197	3607
197	4281
197	807
197	981
197	4285
197	4294
197	442
197	3553
197	4277
197	4299
197	471
197	4298
197	2226
197	1571
197	951
197	4291
197	967
197	432
198	3212
198	2670
198	3661
198	412
198	1529
198	3608
198	1990
198	1787
198	2055
198	1977
198	771
198	4307
198	4327
198	2610
198	2656
198	4306
198	4313
198	1988
198	571
198	1008
198	4322
198	1274
198	2676
198	3791
198	3635
198	4314
198	4310
198	3510
198	4312
198	1042
198	79
198	1533
198	4318
198	4305
198	4311
198	342
198	2358
198	2940
198	628
198	1596
198	4324
198	4330
198	1580
198	4304
198	3514
198	3546
198	4316
198	1023
198	3121
198	4323
198	3217
198	4315
198	4303
198	4300
198	1585
198	2975
198	2223
198	4309
198	1037
198	3004
199	1455
199	3637
199	3733
199	4333
199	4340
199	4345
199	4335
199	44
199	2325
199	2802
199	4338
199	1485
199	4339
199	1965
199	4342
199	922
199	1489
199	937
199	4346
199	2308
199	2158
199	2327
199	3146
199	2142
199	4337
199	4334
199	85
199	2191
199	1971
199	2820
199	3177
199	2026
199	2159
199	4344
199	1714
199	1730
199	24
200	1730
200	4358
200	3343
200	4360
200	2517
200	4361
200	1420
200	178
200	3670
200	814
200	1471
200	4355
200	4370
200	2196
200	1918
200	4362
200	4354
200	4365
200	4357
200	1260
200	1183
200	1336
200	899
200	4349
200	1912
200	4118
200	177
200	2065
200	78
200	3258
200	4283
200	4368
200	2832
200	4352
201	4398
201	4389
201	408
201	4365
201	4409
201	4402
201	4372
201	4381
201	4387
201	4371
201	4380
201	4378
201	1974
201	4408
201	4382
201	13
201	981
201	4406
201	4395
201	698
201	197
201	921
201	4394
201	4405
201	4375
201	4377
201	2018
201	4385
201	883
201	4376
201	4386
201	4393
201	3556
201	4399
202	2045
202	1988
202	4424
202	4422
202	4423
202	1229
202	4411
202	962
202	4180
202	931
202	4420
202	1349
202	883
202	4412
202	1553
202	1095
202	3756
202	4413
202	3863
202	2770
202	3647
202	3562
202	4421
202	3569
202	191
202	922
202	4419
202	3240
202	1285
202	3083
202	1068
203	3599
203	4272
203	3872
203	4431
203	2045
203	1099
203	4430
203	73
203	3364
203	3849
203	976
203	3370
203	3683
203	320
203	1875
203	3211
203	4055
203	197
203	814
203	326
203	2551
203	4428
204	4434
204	4439
204	1901
204	2683
204	3399
204	4432
204	1839
204	2785
204	2551
204	4435
204	1269
204	1635
204	776
204	2957
204	3120
204	2983
204	3872
204	1139
204	360
204	814
204	921
204	2101
204	2567
204	459
204	2592
205	353
205	1444
205	2953
205	2217
205	3644
205	4446
205	116
205	4397
205	4046
205	407
205	2161
205	938
205	3694
205	2753
205	131
205	3162
205	105
205	924
205	1196
205	3439
205	921
205	3629
205	4445
205	4450
205	2902
205	2255
205	2137
205	4449
205	4453
205	910
205	1004
205	3004
205	1349
205	4447
205	4455
205	4443
205	925
205	397
205	1364
205	3115
205	4454
205	3321
205	99
205	2069
205	1499
205	2330
205	981
205	3038
205	4448
205	922
205	4452
206	1417
206	961
206	2099
206	57
206	4096
207	2185
207	4213
207	2794
207	4461
207	4465
207	2201
207	4460
207	1531
207	4464
207	958
207	4112
207	3282
207	320
207	779
207	2551
207	2371
207	952
207	2100
207	2170
207	3609
207	498
207	1765
207	2196
207	763
208	30
208	520
208	399
208	861
208	1459
208	1347
208	3113
208	2327
208	1644
208	3055
208	992
208	4480
208	4489
208	1689
208	4490
208	1144
208	4482
208	173
208	1958
208	4135
208	63
208	2590
208	4474
208	44
208	501
208	4487
208	4471
208	4472
208	2302
208	749
208	1592
208	4497
208	2229
208	340
208	585
208	3444
208	2329
208	1187
208	2347
208	178
208	990
208	109
208	4485
208	938
208	4481
208	447
208	475
208	3628
208	3827
208	4476
208	24
208	981
208	4495
208	320
208	121
208	25
208	491
208	473
208	4493
208	2879
208	4468
208	3836
208	2326
208	416
208	478
208	523
208	4496
208	1348
208	244
208	760
208	60
208	4494
208	2427
208	3058
208	2281
208	255
209	4503
209	2195
209	4502
209	510
209	3434
209	4358
209	434
209	1266
209	4500
209	2097
209	3122
209	4506
209	483
209	1855
209	4428
209	981
209	1783
209	4462
209	323
209	791
209	5
209	3849
209	36
209	1759
209	2117
209	4501
209	3367
209	330
210	1795
210	4554
210	4520
210	4524
210	4517
210	283
210	902
210	1024
210	4523
210	3936
210	1315
210	4514
210	4541
210	938
210	3685
210	4553
210	4548
210	1115
210	4555
210	1368
210	4518
210	4546
210	531
210	584
210	4534
210	4525
210	1855
210	4423
210	3111
210	4536
210	4516
210	4512
210	4509
210	4182
210	4526
210	4551
210	1758
210	1354
210	4527
210	4535
210	4495
210	4543
210	4522
210	4510
210	4521
210	4549
210	4519
210	4547
210	4538
210	600
210	4515
211	3392
211	3379
211	1668
211	3591
211	3841
211	4558
211	4087
211	928
211	3457
211	4560
211	3825
212	4565
212	3440
212	300
212	442
212	789
212	2966
212	353
212	254
212	33
212	4564
212	4568
212	1787
212	3461
212	2378
212	4139
212	455
212	4570
212	3863
212	4561
212	4572
212	3661
212	361
213	2953
213	4574
213	2904
213	571
213	612
213	2902
213	4579
213	4589
213	883
213	3606
213	523
213	360
213	2024
213	910
213	1364
213	1632
213	570
213	2899
213	4587
213	4349
213	197
213	4591
213	3687
213	786
213	4586
213	4142
213	1088
213	1233
213	4352
213	1229
213	927
213	4506
213	893
213	4585
213	935
213	3177
213	4582
213	4575
213	4590
213	153
214	1920
214	4593
214	2925
214	800
214	4595
214	758
214	4596
214	1479
214	4592
214	4594
214	1765
214	2201
214	808
215	4443
215	1734
215	2794
215	1257
216	4612
216	4463
216	4289
216	4351
216	4603
216	535
216	2369
216	4601
216	4613
216	351
216	4610
216	4602
216	4600
216	3707
216	1193
216	2437
216	4464
216	3364
216	3018
216	4520
216	812
217	799
217	4616
217	3901
217	4622
217	4191
217	472
217	4620
217	4619
217	3379
217	2955
217	296
217	1138
217	474
217	3002
217	2986
217	2036
218	3832
218	331
218	4630
218	312
218	4628
218	360
218	1157
218	4238
218	1683
218	2959
218	4631
218	3623
218	3363
218	4623
218	812
218	4175
218	3789
218	1205
218	4625
218	4624
218	4572
218	4626
218	1147
218	3672
219	1004
219	2729
219	4265
219	793
219	2948
219	534
219	4483
219	4634
219	4637
219	4638
219	4639
219	2311
219	1191
219	4640
219	2435
219	4122
219	1222
219	1815
219	1697
219	1770
219	2683
219	1215
219	4641
219	2604
219	819
219	968
219	2937
219	994
219	4645
219	3806
219	3871
219	1097
219	2046
219	1819
219	76
219	28
219	2733
219	3897
219	80
219	4642
219	1838
220	4712
220	3509
220	2843
220	1484
220	1740
220	1328
220	4123
220	4743
220	145
220	44
220	4671
220	727
220	4726
220	2269
220	132
220	59
220	3716
220	4739
220	2198
220	3305
220	4695
220	3158
220	4707
220	3924
220	4765
220	4720
220	2111
220	4703
220	1626
220	4663
220	2395
220	4733
220	4752
220	4704
220	4793
220	473
220	885
220	4771
220	4785
220	2397
220	2228
220	4698
220	4735
220	1745
220	4714
220	4761
220	61
220	4777
220	770
220	4774
220	4035
220	2525
220	4717
220	3523
220	1728
220	4227
220	478
220	3356
220	1352
220	2953
220	2064
220	4748
220	4776
220	4796
220	4723
220	2236
220	4782
220	2934
220	4687
220	2127
220	4689
220	2521
220	2101
220	4650
220	4741
220	2302
220	2818
220	1475
220	2405
220	3855
220	2240
220	1427
220	4736
220	4652
220	3302
220	726
220	4490
220	4657
220	2185
220	4678
220	4679
220	4779
220	307
220	4731
220	3854
220	4734
220	3763
220	380
220	4729
220	1458
220	87
220	768
220	4670
220	122
220	4791
220	2328
220	4681
220	1968
220	2723
220	4691
220	4768
220	875
220	2146
220	542
220	4790
220	3606
220	3261
220	2675
220	2307
220	2309
220	3906
220	4669
220	4737
220	3296
220	3866
220	924
220	4662
220	2720
220	4710
220	887
220	4694
220	1287
220	4798
220	498
220	54
220	2380
220	4648
220	4753
220	4215
220	4754
220	2092
220	4746
220	337
220	1180
220	4745
220	4673
220	1500
220	2506
220	486
220	2905
220	4668
220	4722
220	3130
220	938
220	2280
220	4110
220	4732
220	4697
220	4789
220	2303
220	4803
220	4685
220	4701
220	3400
220	4672
220	4762
220	4749
220	598
220	1173
220	3122
220	2260
220	899
220	526
220	2262
220	4656
220	4784
220	181
220	91
220	353
220	2688
220	4649
220	4778
220	4756
220	4667
220	2325
220	4724
220	4758
220	3100
220	2515
220	350
220	3708
220	793
220	4725
220	2149
220	2079
220	3853
220	1806
220	4680
220	497
220	3114
220	4744
220	2512
220	2165
220	921
220	4781
220	4775
220	4658
220	4661
220	3389
220	3258
220	2192
220	4702
220	1953
220	360
220	2237
220	4665
220	1379
220	4786
220	4700
220	4696
220	4470
220	4718
220	4646
220	4755
220	2919
220	4653
220	2699
220	1231
220	1423
220	2541
220	4772
220	161
220	3527
220	4751
220	2065
220	115
220	1485
220	2389
220	4647
220	271
221	91
221	4804
221	84
221	2724
221	755
221	4507
221	2237
221	784
221	3111
221	105
221	2738
221	2302
221	1400
222	4829
222	369
222	2373
222	357
222	4821
222	4824
222	4846
222	4808
222	4833
222	365
222	2398
222	4710
222	32
222	3256
222	3402
222	4810
222	3508
222	4811
222	4701
222	4825
222	4823
222	4840
222	2324
222	1748
222	4837
222	4835
222	4816
222	4123
222	4827
222	4842
222	4845
222	4839
222	246
222	4830
222	4807
222	208
222	728
222	1935
222	370
222	4849
222	4813
222	4822
222	4817
222	4820
222	21
223	670
223	355
223	4894
223	1347
223	1364
223	2375
223	798
223	3005
223	4931
223	4936
223	4888
223	3413
223	4869
223	400
223	4891
